anime_id;Name;Score;Genres;English name;Japanese name;sypnopsis;Type;Episodes;Aired;Premiered;Producers;Licensors;Studios;Source;Duration;Rating;Ranked;Popularity;Members;Favorites;Watching;Completed;On-Hold;Dropped
323;Mousou Dairinin;768;Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller;Paranoia Agent;妄想代理人;The infamous Shounen Bat (Lil' Slugger) is terrorizing the residents of Musashino City. Flying around on his rollerblades and beating people down with a golden baseball bat, the assailant seems impossible to catch—much less understand. His first victim, the well-known yet timid character designer Tsukiko Sagi, is suspected of orchestrating the attacks. Believed only by her anthropomorphic pink stuffed animal, Maromi, Tsukiko is just one of Shounen Bat's many victims. As Shounen Bat continues his relentless assault on the town, detectives Keiichi Ikari and Mitsuhiro Maniwa begin to investigate the identity of the attacker. However, more and more people fall victim to the notorious golden bat, and news of the assailant begins circulating around the town. Paranoia starts to set in as chilling rumors spread amongst adults and children alike. Will the two detectives be able to unravel the truth behind Shounen Bat, or will the paranoia get to them first?;TV;13;Feb 3, 2004 to May 18, 2004;2004;WOWOW, Asmik Ace, Tohokushinsha Film Corporation;Funimation, Geneon Entertainment USA;Madhouse;Original;24 min. per ep.;R+ - Mild Nudity;10850;489;288459;4214;14579;136786;11188;7967
324;Kidou Keisatsu Patlabor: On Television;769;Comedy, Mecha, Police, Sci-Fi;Patlabor:The Mobile Police - The TV Series;機動警察パトレイバー ON TELEVISION;"In the future, advanced robotics has created heavy robots (""labors"") for use in a variety of functions: construction, fire-fighting, military, and more. However, though the robots are only machines, their operators are also only human—and humans sometimes turn to crime. Since a heavy labor unit can be a dangerous weapon, the police of the future are set to fight fire with fire, using advanced patrol labor units, ""patlabors."" This is the story of the Second Special Vehicles Division, a motley crew of patlabor policemen and women doing their best to fight crime and live a normal life. (Source: ANN)";TV;47;Oct 11, 1989 to Sep 26, 1990;1989;Tohokushinsha Film Corporation;Central Park Media, Maiden Japan;Sunrise;Original;25 min. per ep.;PG-13 - Teens 13 or older;10630;3054;28592;361;1988;9119;1642;1000
325;Peach Girl;70;Slice of Life, Drama, Romance, School, Shoujo;Peach Girl:Super Pop Love Hurricane;ピーチガール;"Peach Girl is about an average high school girl, Momo Adachi, who everyone thinks is a beach bunny/slut because of her tanned skin. The actual reason she is so tanned is because she was on the swim team and tans very easily. She likes a boy, Toji, who she heard only likes non-tanned girls. This causes her to question who she is and have low self esteem. She spends a lot of time trying to remake herself into the girl she believes he wants; however, she has a friend, Sae, who likes to go behind Momo's back and make her life terrible, mostly by trying to take Toji away from her. All the while there's another boy, Kairi, who is in love with Momo. (Source: ANN)";TV;25;Jan 8, 2005 to Jun 25, 2005;2005;TV Tokyo, Marvelous, Studio Jack;Funimation;Studio Comet;Manga;24 min. per ep.;PG-13 - Teens 13 or older;36500;1683;79223;815;2808;52978;2517;5523
326;Petshop of Horrors;727;Horror, Josei, Mystery, Supernatural;Pet Shop of Horrors;Pet Shop of Horrors (ペットショップ・オブ・ホラーズ);"Count D, a quite interesting pet shop owner from an area called Chinatown, sells rare and hard to come by pets to people longing for something special, but with each sale comes a contract. If the rules of the contract are followed, everything goes fine, but if someone should break the rules of the contract, the pet shop cannot be held responsible for anything unfortunate that might happen. Leon Orcot, a homicide detective, has linked many odd and unexplainable deaths together; they all were customers of Count D's pet shop, and he intends to find out why. (Source: ANN)";TV;4;Mar 2, 1999 to Mar 23, 1999;1999;Trans Arts, TBS;Sentai Filmworks, Urban Vision;Madhouse;Manga;22 min. per ep.;R - 17+ (violence & profanity);24920;2229;51510;339;1158;33334;817;833
328;Piano (TV);602;Music, Slice of Life, Drama, Romance, Shoujo;Piano:The Melody of a Young Girl's Heart;PIANO;"hen Miu was young, she was fascinated by the piano and took up lessons. When the show opens, Miu is in middle school. She is shy, a soft-spoken girl who doesn't have a lot of confidence in herself. Her friends would describe her as ""sweet"" and ""quiet."" At this point, Miu has been taking piano lessons for some time and while people have told her that she's gotten very good over the years, Miu herself feels she's not really good at anything—including the piano. Her teacher, Mr. Shirakawa, is often frustrated with her playing. Although she plays every note exactly correct, her heart just isn't in it... Meanwhile, Miu's come of the age when she's noticing boys and this shy young lady has noticed the handsome Kazuya Takahashi—even if he hasn't noticed her. This is Miu's story. The story of a young girl who is on a journey to discover the melody within her own heart and the courage to express it. (Source: RightStuf)";TV;10;Nov 11, 2002 to Jan 13, 2003;2002;animate Film, Kids Station, Pioneer LDC;Nozomi Entertainment;OLM;Original;24 min. per ep.;G - All Ages;81550;5442;7678;8;274;3396;332;646
329;Planetes;831;Drama, Romance, Sci-Fi, Seinen, Space;Planetes;プラネテス;"In 2075, space travel is no longer just a dream, but an everyday reality for mankind. Advancements in science and technology have led to the colonization of the moon, the commercialization of outer space, and the formation of large space corporations. Ai Tanabe, an upbeat woman whose interests lie in the cosmos, joins Technora Corporation as a member of their Debris Section, a department dedicated to the removal of dangerous space junk between the orbits of the Earth and Moon. However, Ai soon discovers how unappreciated her job is. As the laughingstock of Technora, the Debris Section is severely understaffed, poorly funded, and is forced to use a dilapidated spaceship nicknamed the ""Toy Box"" for debris retrieval. Undeterred, Ai perseveres and gradually becomes acquainted with the strange personalities that make up the Debris Section's staff, such as the bumbling but good-natured chief clerk Philippe Myers; the mysterious and tight-lipped temp worker Edelgard Rivera; and the hotheaded and passionate Hachirouta Hoshino, who longs for a spaceship to call his own. Planetes is an unconventional sci-fi series that portrays the vastness of space as a backdrop for the personal lives of ordinary people—people who may have been born on Earth, but whose hopes and dreams lie amongst the stars.";TV;26;Oct 4, 2003 to Apr 17, 2004;2003;Bandai Visual, NHK;Bandai Entertainment;Sunrise;Manga;25 min. per ep.;PG-13 - Teens 13 or older;2190;762;195630;3540;11078;70506;8862;5944
330;Midori no Hibi;728;Comedy, Drama, Romance, Ecchi, Shounen;Midori Days;美鳥の日々;"There isn't a single person in Sakuradamon High who hasn't heard the legends about Seiji ""The Mad Dog"" Sawamura's demonically powerful right hand. His reputation makes it fairly difficult for him to approach girls, and after being rejected 20 times straight, he half-jokingly vows to finish high school with his right hand for a girlfriend. Much to his surprise, after waking up the next morning, Seiji discovers that his demon right hand has mysteriously turned into a miniature girl, Midori Kasugano, who reveals that she has had a crush on Seiji for the past three years. Because their situation is not ideal for either of them, Seiji attempts to return Midori to normal. But after causing a big misunderstanding at the Kasugano household, the pair decide to keep their predicament between them until a solution is found. Thus begins an odd relationship, and what could be the only chance for Midori to finally be with the one she loves.";TV;13;Apr 4, 2004 to Jun 27, 2004;2004;Bandai Visual, Lantis;Media Blasters, NYAV Post;Studio Pierrot;Manga;24 min. per ep.;R+ - Mild Nudity;24300;1081;136704;603;3958;97410;3158;4179
334;Marmalade Boy;749;Comedy, Drama, Romance, Shoujo;Marmalade Boy;ママレード・ボーイ;"ki Koishikawa is a high school student who enjoys a very simple life. However, her ordinary life is about to be turned upside down, and she may not be able to handle everything that is coming her way. After a very ""fun"" holiday in Hawaii, her parents have decided to get a divorce. As if this wasn’t enough of a shock for the poor girl, she also discovers that they will soon be re-marrying and swapping partners with another couple who they met on holiday. In order to include Miki in this shocking turn of events, they ask her to give the new couple a chance, and set up a dinner date with everyone. Miki may have tried to be emotionally prepared for her new parents, but what she was not expecting was their handsome son Matsuura Yuu. Miki develops an instant crush for Yuu. What starts off as a lovely friendship between them soon develops into romantic feelings which they are both finding hard to control. But more trouble is ahead in their relationship, as both Miki and Yuu have admirers of their own who are trying very hard to keep them separated.";TV;76;Mar 13, 1994 to Sep 3, 1995;1994;Asahi Broadcasting;Discotek Media, Tokyopop;Toei Animation;Manga;24 min. per ep.;PG-13 - Teens 13 or older;16210;2474;42135;578;2957;20651;2972;3067
335;Matantei Loki Ragnarok;729;Comedy, Magic, Mystery, Shounen, Supernatural;Mythical Detective Loki Ragnarok;魔探偵ロキ RAGNAROK;oki, the Norse god of mischief, has been exiled to the human world for what was apparently a bad joke. Along with being exiled, he's forced to take the form of a child. He's told the only way he can get back to the world of the gods is if he can collect auras of evil that take over human hearts, and so to do this he runs a detective agency. Loki is soon joined by a human girl named Mayura who is a maniac for mysteries, and she soon helps out in her own way. However, soon other Norse gods begin to appear, and most have the intent to assassinate Loki for reasons unclear. (Source: ANN);TV;26;Apr 5, 2003 to Sep 27, 2003;2003;TV Tokyo, Rakuonsha;ADV Films, Sentai Filmworks;Studio Deen;Manga;24 min. per ep.;PG-13 - Teens 13 or older;24000;2779;33954;208;1538;18599;1841;1978
337;Psychic Academy;624;Comedy, Romance, Supernatural;Psychic Academy;サイキックアカデミー煌羅万象;Insecure Ai Shiomi begins attending the prestigous Psychic Academy for psychically gifted students, following in the footsteps of his legendary older brother. (Source: ANN);TV;24;Mar 29, 2002 to Sep 13, 2002;2002;Starchild Records, GANSIS;Tokyopop;E&G Films;Manga;11 min. per ep.;PG-13 - Teens 13 or older;71780;4910;9977;8;363;5925;296;509
338;Versailles no Bara;833;Military, Historical, Drama, Romance, Shoujo;The Rose of Versailles;ベルサイユのばら;In 1755, Marie Antoinette is born in the royal family of Austria and raised in luxury. However, the fate of the future queen of France is set in stone—at the young age of 15, she has to leave her family and marry the crown prince of France. At the same time in France, a girl is born in the family of the Commander of the Royal Guards. Upset at not having a male heir, her father decides to raise her as a man and names the girl Oscar. Oscar is trained from a young age to become the leader of the Royal Guards, but she is yet to discern that the will of the queen sometimes does not equal the good of the people. Based on the critically acclaimed manga by Riyoko Ikeda, Rose of Versailles depicts the fateful meeting of Marie Antoinette and Oscar, which is bound to influence history and change the life of the people facing the French Revolution as the clock ticks toward the end of the French royalty.;TV;40;Oct 10, 1979 to Sep 3, 1980;1979;Nippon Television Network;Nozomi Entertainment, Discotek Media;Tokyo Movie Shinsha;Manga;24 min. per ep.;PG-13 - Teens 13 or older;2060;1832;68422;2375;4264;25057;3813;2311
